,bed,bath,sqft,price,lat,long
6003,4,2.0,1611,345000,33.94734055837877,-117.0204170924474
6004,3,2.0,1426,345000,33.6605757612701,-116.30616576168883
6005,3,2.0,1056,359999,33.9514014,-117.4695568109334
6007,4,2.1,2352,355000,33.802735,-117.19903526222099
6010,4,3.0,2621,349777,33.76857588246671,-117.02859956025651
6011,3,2.1,1468,375000,33.64792850981152,-117.29090027941281
6013,4,3.0,2084,379000,33.8520472885972,-117.20740247629247
6014,3,2.1,2418,389000,33.97281589473685,-117.25451368421052
6015,3,2.1,1901,405000,33.674046,-117.149
6018,4,4.0,2551,349000,33.743703872340426,-116.20333440425532
6019,4,2.1,2956,349000,33.81035511736767,-116.97366749347958
6023,2,1.0,1000,364900,33.905295300000006,-117.45022732688761
6024,4,2.0,2051,405000,33.92248878496679,-117.20729740329949
6026,3,2.0,1871,365000,33.904839,-117.50017931027065
6028,3,2.0,1258,375000,33.722604448046546,-116.38792854990729
6029,2,2.0,1664,359000,33.78339583973331,-116.29921882717866
6030,3,1.0,1000,389999,33.9225821,-117.42604407991712
6032,5,2.1,2441,379900,33.84192670567992,-117.19806019398055
6033,3,2.0,2018,345000,33.946939,-116.97285597680683
6034,3,3.0,1991,350000,33.74833553333333,-116.23812876666666
6035,4,3.0,2140,367000,33.682539,-117.15938
6036,3,1.0,1339,370000,33.96518005,-117.41342132620188
6038,4,2.0,2576,389900,33.746951,-116.9195049
6039,2,2.0,1432,349900,33.754170333333334,-116.235276
6040,3,2.0,1757,369900,33.67724628383221,-117.19243280913545
6043,4,2.0,1811,375000,33.9558327,-117.0353799
6044,3,2.0,1373,349900,33.91362330840697,-117.21955983514219
6045,3,2.0,1612,347500,33.731657870352436,-116.31085037234186
6046,5,3.0,3082,349900,33.777360309851595,-116.98833835276294
6047,3,2.0,1386,349999,33.58736391913383,-117.18706560686309
6048,2,2.0,1475,349000,33.7777289006608,-116.29559751646315
6049,3,2.0,1416,379900,34.0129034,-117.35087801610361
6051,2,1.0,900,360000,33.98874775,-117.37702229369086
6052,2,2.0,2032,349900,33.766155213042786,-116.29557819262837
6053,3,2.0,1352,395000,33.56317524242424,-117.17100094949495
6054,3,2.0,1230,349000,33.58479823622377,-117.2067475254794
6055,3,2.0,1502,345000,33.669273987980205,-116.31397188163052
6056,3,1.0,1156,385000,33.95009047082234,-117.4026792662782
6057,2,2.0,1370,345000,33.69339019342182,-117.1823396248326
6058,3,2.0,1768,369900,33.7491551,-116.9281924
6061,4,2.0,2191,369900,33.74860385234899,-116.22300590604027
6062,2,2.0,1488,359900,33.75094208,-116.24244188
6064,4,3.0,2661,398000,33.923120193765314,-117.19949629928053
6065,4,3.1,2551,382000,33.743027838926174,-116.20232212751678
6067,4,2.1,2860,369900,33.744749210526315,-117.05195321052632
6068,3,2.1,2180,365000,33.69985676680049,-117.31925401920056
6070,3,2.0,1757,365000,33.678840576434204,-117.19045245296331
6071,2,1.0,866,355000,33.88740837583892,-117.34017936241611
6072,3,2.0,1502,369900,33.934466,-117.265726
6073,2,2.0,1502,375000,33.579764484064135,-117.20534179524604
6074,3,2.1,1920,365000,33.94624763571185,-117.21465614149119
6075,3,2.0,1769,355000,46.0968445,-64.7551323
6076,4,3.0,2071,389900,33.9613625,-117.25003016666666
6077,4,3.0,2952,395432,33.919308809529916,-116.95129134692762
6078,3,2.0,1768,374900,33.7866446,-117.1998474
6079,3,2.0,1941,359000,33.84496634930137,-116.48576863783099
6080,5,2.1,2385,349000,33.799180755102036,-116.95967112244898
6081,3,2.0,1895,359950,33.95133506906134,-117.02263936103606
6082,3,2.1,1589,399900,33.93068658209257,-117.20489092225993
6083,3,3.0,2063,389900,33.822912,-116.4772612
6084,4,2.0,1683,369988,33.95326698643984,-117.2385540033673
6085,3,2.0,1842,345000,33.94768802865147,-117.00970597804802
6086,2,2.0,1347,380000,33.77869037541569,-116.44261190659208
6088,4,3.0,2223,380000,33.65132697320346,-117.30347984775491
6090,4,3.0,2462,357777,33.770434625691266,-117.02464198939506
6091,4,2.0,1344,395000,33.92287915,-117.4605304
6092,2,2.0,1606,349900,33.57715334867287,-117.20167260656845
6093,4,2.0,1852,365000,33.959643237014284,-116.97218118987875
6094,3,2.0,1242,369999,34.01324375,-117.35044936571906
6096,2,2.0,1152,375000,33.714847483485705,-117.05020607601777
6098,4,3.0,2044,374999,33.96570776655042,-117.25125449351411
6100,3,2.1,1873,359000,33.905431,-117.162962
6102,3,2.0,1480,349500,33.67791857142857,-117.38233385714287
6103,3,2.1,1462,419900,33.591968888898926,-117.2051240000113
6106,3,3.0,1382,412500,33.94950815,-117.42636942070095
6107,4,2.0,1579,409999,33.9109325,-117.47434906852311
6108,2,2.1,1572,424900,33.7082488,-116.2960856
6109,3,2.0,2229,435000,33.86501648534916,-116.56196677450943
6111,3,3.0,2030,400000,33.55785575510205,-117.1716961632653
6112,3,2.0,2026,399800,33.87128615988813,-117.2080456671846
6113,4,3.0,2428,399999,33.96443213919338,-117.03650037982871
6114,3,3.0,2112,419500,33.75595774654715,-116.24379305304625
6115,2,2.0,898,449000,33.67437573398819,-116.31588566779376
6117,4,3.0,1994,405000,33.950853469362634,-117.26404022355324
6118,3,2.0,1316,405000,33.8846375,-117.50212345982143
6119,3,2.0,1374,445000,33.899321,-117.51563551693334
6121,3,2.1,2269,445000,33.795875385733616,-117.15068076332057
6122,3,2.0,1352,399900,33.47764897567273,-117.10899276690775
6123,3,2.1,2328,449900,33.5778773,-117.2380048
6124,4,2.0,1738,425000,33.60935541441888,-117.25885323486908
6125,4,3.0,2288,449900,33.600539728208666,-117.22631987837973
6128,3,2.1,1475,449900,33.910841025776975,-117.59390719358115
6129,5,2.1,2588,419999,33.68901368219468,-117.14582449730365
6131,3,3.0,2331,419900,33.7591749,-116.2363931
6132,2,1.0,1164,415000,33.960620649999996,-117.39962799908758
6133,3,2.0,2028,419000,33.94052205,-117.43373585447273
6134,4,2.0,1638,419000,33.95516835955734,-117.25547780120705
6135,3,3.0,1983,409900,33.97655640816327,-117.2591207755102
6136,4,2.0,2080,421731,33.9661519,-117.0407235
6137,5,3.0,2854,448163,33.9661519,-117.0407235
6139,3,2.0,1411,400000,33.512996975541135,-117.13786069961826
6140,4,3.0,1951,440000,33.516742836988875,-117.12224850558044
6142,3,3.1,2062,398500,33.79110699369427,-116.2992482235938
6146,4,4.1,4107,428900,33.913667727272724,-116.96114509090908
6148,3,2.0,1950,430000,33.563773002858724,-117.13975623171339
6149,4,3.0,2315,419000,33.66783277227626,-117.23197288058799
6150,3,2.0,1465,420000,33.940071568074586,-117.19709077614286
6152,4,2.1,1567,410000,33.89227045,-117.48666727577783
6156,4,3.0,2595,445000,33.69238098039186,-117.40481577124342
6157,4,3.0,2499,449999,33.6661261,-117.267088
6158,5,3.0,2816,445000,33.5948219,-117.280218
6159,5,3.0,3252,420000,33.96040201075334,-117.06618527017936
6160,3,3.0,1972,419000,33.73496710966434,-116.27573066348187
6161,4,3.0,2735,449900,33.674945,-117.290976
6162,3,2.0,1475,445000,33.855019503313244,-116.53077456308498
6165,4,2.0,1618,419900,33.98720005,-117.32130157894869
6166,3,2.0,1133,397000,33.4945297932116,-117.1016114146223
6167,5,3.0,2782,410000,33.72958656242587,-117.08283601152517
6168,3,2.0,1836,438000,33.536594141264516,-117.11226219143718
6169,3,2.0,1680,395000,33.84719306447447,-116.46584416383429
6170,4,3.0,2641,429000,33.84220829660622,-116.46051170815441
6171,4,3.0,2243,395000,33.953846,-116.959556
6173,3,1.1,1095,440000,33.868159675185375,-117.60160416266646
6174,4,2.1,2789,415000,33.964209,-117.06081269199125
6175,2,2.0,1690,398500,33.693647566933315,-117.17385951663601
6176,3,3.0,2700,432800,33.907294428571426,-116.95743014285713
6177,3,2.0,2284,407500,33.725957185296195,-117.15037214128533
6179,4,2.1,1953,415900,33.687867545945494,-117.14883307887631
6180,4,3.0,2841,419900,33.90674149684614,-117.17545704151337
6181,3,2.1,2625,421000,33.7498462396942,-116.22210502221579
6182,3,2.0,2056,423650,34.013531008463914,-117.37041300901045
6183,3,2.1,1732,403000,33.94519095,-117.35510166725113
6184,4,2.0,1948,435000,33.46219255102041,-117.11276775510204
6185,4,2.0,1895,429000,33.566346,-117.164159
6186,3,2.1,2037,439900,33.547379656719876,-117.13249550746653
6187,4,3.0,2300,419950,33.685399046695586,-117.38856124758665
6188,4,2.1,1828,424900,33.5782220083641,-117.1890919066708
6189,3,3.1,2066,429900,33.7841062032563,-117.15212364173199
6190,4,2.0,1806,405000,33.940191545261946,-117.19730697693966
6191,4,3.0,2949,415000,33.626389805815734,-117.22674967196687
6192,3,2.0,1896,449900,33.774872341656796,-116.3774142508991
6194,3,2.1,1530,419000,33.98298829083525,-117.45811856819869
6196,4,2.1,2137,449900,33.560914797058636,-117.16485898985293
6199,3,2.1,1901,405000,33.674046,-117.149
6200,3,2.1,2044,435000,33.6881984658555,-116.21861312397446
6201,3,2.0,2250,439900,33.937272716239676,-117.41457469266031
6202,4,2.0,1473,449900,33.9978596,-117.38274123123873
6203,4,2.1,2563,424990,33.711889090078664,-117.1467585379318
6205,4,3.0,2363,418000,33.96891530593716,-117.234598554194
6206,5,3.0,2776,439950,33.578944285714286,-117.13873275510204
6207,4,2.0,2051,405000,33.92248878496679,-117.20729740329949
6208,3,2.0,2114,415000,46.0968445,-64.7551323
6209,3,3.0,2608,453000,33.582884,-117.17442799984143
6210,4,3.0,2585,449900,33.62991545603456,-117.16566443918813
6214,3,2.0,1125,418800,33.8826615,-117.32575187817113
6217,3,2.1,1840,425000,33.56191908006391,-117.16625508264461
6218,4,3.0,2210,450000,33.53731053118142,-117.12959907097387
6219,3,2.1,2112,442500,33.61118150560047,-117.12323719446366
6220,3,2.1,1501,415000,33.884338,-117.49478199999999
6221,3,2.0,2102,418000,33.859878,-116.517144
6222,2,2.0,1763,449900,33.7608618,-116.2507257
6223,5,3.0,2550,409900,33.96051342857143,-116.97031585714286
6224,3,2.0,1973,410000,33.6229393,-117.3073338
6225,4,3.0,2537,409900,33.99436146768022,-117.03824092647274
6227,3,2.1,1930,429900,33.952608110751164,-117.21344060535321
6228,4,2.0,1564,415000,33.60324919047619,-117.20698623809523
6229,4,3.0,2079,409000,33.57105794381997,-117.17091584598732
6232,5,3.0,2904,435000,33.67188644923039,-117.15991217503174
6235,4,3.0,2256,419000,33.75602504451887,-116.22885740602511
6237,4,2.0,1966,429999,33.578017663491735,-117.21186394258501
6238,4,2.1,1957,418900,33.914035999999996,-117.43428061935006
6239,4,2.1,2877,425000,33.70221394012404,-117.17948150550971
6241,3,3.0,2154,445000,33.566662313874524,-117.14103071948344
6243,3,2.0,1711,409900,33.9792568478265,-117.47846474987315
6245,5,3.0,2601,434900,33.55371412319679,-117.15574730419178
6247,3,2.0,1352,395000,33.56317524242424,-117.17100094949495
6248,3,2.1,1655,418900,33.678202,-117.163694
6249,5,4.0,3114,429900,33.92089851907065,-117.20088803924972
6252,3,2.1,1970,423000,33.54120292177366,-117.13149088952562
6253,3,2.1,1650,406500,33.5139954294103,-117.14498135272515
6254,3,2.0,1540,439900,33.94948085,-117.42797523311216
6255,3,2.0,1542,419900,33.92788231659825,-117.40350032310316
6257,4,2.0,1900,424900,33.95610775,-117.41014020884941
6258,3,2.0,1629,415000,33.59497594285714,-117.25687444285714
6259,2,2.1,2700,454900,33.90851985568826,-116.9523899881208
6260,3,2.0,1633,425000,33.7463558,-116.9238391
6261,2,2.0,2091,424900,33.69487719515243,-117.16889043836406
6263,3,2.0,1700,439900,33.66894258266619,-116.3178734309145
6266,4,3.0,1840,429900,33.72791348572202,-116.29014569194402
6268,3,2.0,1300,429900,34.032566414721316,-117.39496833091818
6270,4,3.0,2661,398000,33.923120193765314,-117.19949629928053
6271,5,3.0,2808,414900,33.993951521040415,-117.0364059443068
6272,3,3.0,1806,439000,33.59978233333333,-116.2365404074074
6273,3,2.0,1950,439900,33.69922025719945,-116.30341642415421
6274,5,2.1,2628,437900,33.68565093827783,-117.38758424007254
6276,4,3.0,2977,455000,33.576766,-117.138666
6279,4,3.0,1873,425000,33.51342874928311,-117.1371785325915
6284,3,2.0,2025,439000,33.73026158968356,-116.2960699350623
6287,3,3.0,2372,409000,33.79327428702035,-116.29795486334665
6288,4,3.0,2952,395432,33.919308809529916,-116.95129134692762
6289,4,3.0,2010,428900,33.56069513500909,-117.16894853349254
6290,2,2.0,1370,440000,33.70007765366912,-116.38434749711728
6291,3,2.0,1834,439700,33.7249455074289,-116.37984293142826
6292,3,2.1,1589,399900,33.93068658209257,-117.20489092225993
6293,5,3.0,2643,445900,33.57947721672776,-117.14132336244231
6294,4,3.0,2961,433000,33.93191266666667,-117.18953933333333
6295,4,1.1,1620,417000,33.9649223,-117.38953755395204
6296,3,3.0,3079,410000,33.7375222558298,-116.27306217952848
6297,4,2.1,2118,449990,33.462342630952385,-117.1096519047619
6298,2,2.0,1605,449000,33.72560418283023,-116.26006097873852
6299,3,3.0,2044,419000,33.686862967197044,-116.21813049626422
6300,4,2.0,1344,395000,33.92287915,-117.4605304
6301,5,3.0,2731,419999,33.74901364326895,-117.16804411191858
6302,5,3.1,3114,469900,33.612053512778445,-117.11983466059814
6306,2,2.0,898,449000,33.67437573398819,-116.31588566779376
6309,3,2.0,1374,445000,33.899321,-117.51563551693334
6310,3,2.1,2269,445000,33.795875385733616,-117.15068076332057
6311,3,2.1,2328,449900,33.5778773,-117.2380048
6312,4,3.0,2288,449900,33.600539728208666,-117.22631987837973
6313,3,2.1,1475,449900,33.910841025776975,-117.59390719358115
6314,5,3.0,2290,465000,33.57623614498596,-117.21546996934369
6316,5,3.0,2854,448163,33.9661519,-117.0407235
6319,3,2.0,1300,469500,33.85789142512143,-117.60390678494446
6323,4,2.0,1738,464500,33.66789969359062,-116.30904621341311
6324,4,2.0,2517,499999,33.97724378362127,-116.97172484077846
6326,4,2.0,1592,465000,33.90364,-117.5813981
6327,5,3.0,2984,479000,33.58884908987172,-117.17796501502586
6328,4,3.0,1886,499900,33.83570861519075,-117.5569435553107
6332,4,3.0,2595,445000,33.69238098039186,-117.40481577124342
6333,4,3.0,2499,449999,33.6661261,-117.267088
6334,5,3.0,2816,445000,33.5948219,-117.280218
6335,4,3.0,2735,449900,33.674945,-117.290976
6336,3,2.0,1475,445000,33.855019503313244,-116.53077456308498
6340,5,3.0,2860,499999,33.60204464169623,-117.11958177881375
6342,3,2.0,1737,499000,33.76744674982071,-116.47369053657954
6343,4,3.0,2467,459900,33.676962202141745,-117.15464877363092
6345,4,2.0,2128,459900,33.879654900000006,-117.35772192495256
6347,3,2.1,1663,470000,33.88610941759016,-117.53225012317408
6348,4,3.1,3208,460000,33.67665067749485,-117.28489115813287
6349,3,3.0,2582,489000,33.59755562382675,-117.17785685415029
6350,3,2.0,1860,485000,33.6264634,-117.2546532
6351,4,3.0,2577,499900,33.97261844897959,-117.24447759183673
6352,4,3.0,1877,499990,34.015944000000005,-117.3105295
6353,3,2.0,1896,449900,33.774872341656796,-116.3774142508991
6356,3,3.0,2331,489000,33.763011,-116.2390565
6357,4,3.0,2256,475000,33.961674,-117.3293366332046
6360,5,3.0,2644,495000,33.56936962033534,-117.25492719555905
6362,4,2.1,2137,449900,33.560914797058636,-117.16485898985293
6363,5,3.0,2867,490000,33.670065280214345,-117.2937978183172
6364,4,3.1,2831,485000,33.5663037,-117.1155029
6365,5,3.0,3514,495000,33.586746365158824,-117.22862777717631
6366,4,2.1,2716,499900,33.57096,-117.198677
6367,2,2.0,1410,460000,33.8521692,-116.5303058
6368,3,3.0,2013,479000,33.678527375170496,-116.2881374103737
6369,4,2.0,1473,449900,33.9978596,-117.38274123123873
6370,3,3.0,2608,453000,33.582884,-117.17442799984143
6371,4,3.0,2585,449900,33.62991545603456,-117.16566443918813
6373,3,2.1,2000,475000,33.94582655,-117.50742637993861
6374,3,2.0,1628,459888,33.92205765,-117.49369244685616
6375,4,3.0,2483,475888,33.58291112532028,-117.21990320228461
6376,4,3.0,2210,450000,33.53731053118142,-117.12959907097387
6377,5,3.0,3399,455500,33.69190523782047,-117.194396464668
6379,2,2.0,1763,449900,33.7608618,-116.2507257
6380,4,2.0,2000,469990,33.920814,-117.44286221947763
6381,4,3.1,2546,459900,33.98935894215127,-117.04145155842811
6383,5,3.0,2473,469900,33.54312182444698,-117.16631658880824
6387,4,3.0,1805,477000,33.90361402268664,-117.58022349156565
6388,3,3.0,2154,445000,33.566662313874524,-117.14103071948344
6390,3,2.1,1779,469000,33.65894241610739,-116.304451
6391,4,3.0,2155,499900,33.89361989862252,-117.30139335829946
6392,4,2.1,2043,497000,33.96607195,-117.40118450660883
6394,4,2.0,1592,480000,33.90385517072957,-117.58133655284695
6395,4,3.0,2009,475000,33.71627446242775,-116.37382116763006
6397,5,3.0,2698,463000,33.54600121542408,-117.15841658390616
6399,2,2.1,2700,454900,33.90851985568826,-116.9523899881208
6400,4,2.1,3086,489000,33.68484885,-117.28490755626913
6406,3,3.0,1981,495000,33.720155320512816,-116.26959570940171
6409,3,2.1,1905,489000,33.99935316482212,-117.0312549147857
6411,4,2.1,2788,465000,33.5534045,-117.1723469
6412,4,2.1,2390,465000,33.584800873501294,-117.22543805976703
6413,4,3.0,2977,455000,33.576766,-117.138666
6415,3,3.0,2057,494500,33.9491465,-117.37628158920027
6417,4,5.1,4063,480000,33.631140325049046,-117.15241448684405
6418,5,3.0,2643,445900,33.57947721672776,-117.14132336244231
6419,3,2.0,1452,499888,33.84791,-116.53705178590536
6420,4,2.1,2118,449990,33.462342630952385,-117.1096519047619
6421,2,2.0,1605,449000,33.72560418283023,-116.26006097873852
6422,3,2.1,2030,499000,33.84157720928434,-117.57172302459415
6423,5,4.0,3748,477900,33.96247495031742,-117.05632885800927
6425,4,2.0,1739,499000,34.002869,-117.46593
6426,3,2.0,1290,475000,33.8989747,-117.44031074015518
6427,3,2.0,1812,475000,33.63768349648885,-117.27759379532338
6428,4,3.0,2144,479900,33.49510663779679,-117.09738228968598
6429,4,2.1,3470,459900,33.575678125,-117.14932243749999
6430,4,3.0,2131,489900,33.88908704479671,-117.31565088717598
6432,3,2.0,1621,459000,33.738631,-116.39232
6433,3,2.1,1859,449900,33.98499401245869,-117.45759209357179
6436,4,3.0,2834,484500,33.663746,-117.15725096957705
6437,3,2.0,1801,489000,33.730872,-116.32323783198389
6442,4,3.0,2365,483900,33.45372810697853,-117.08483393438331
6445,2,3.0,2225,499950,33.85948822809417,-117.5586775988358
6446,3,2.0,1698,455000,34.01087945454545,-117.30325742424242
6447,3,1.1,1821,479900,33.968308050000005,-117.38645467100747
6449,3,2.0,2142,469000,33.78374554624989,-116.29494365437887
6450,3,2.0,1219,475000,33.84379232110994,-117.58250006061601
6453,4,2.1,1905,449500,33.96022515,-117.34012920076307
6455,4,3.0,3695,494500,33.828176146757365,-117.19296673841723
6457,4,2.0,1970,475000,33.74745387694718,-116.35439874269645
6458,2,2.0,1296,488000,33.727812283550094,-116.39443449726573
6460,3,3.0,1593,499000,33.74250983291145,-116.27579832853195
6462,4,2.1,2648,460000,33.633008970172696,-117.15253328388293
6463,3,2.0,1831,497500,33.716632673039555,-116.39799917975112
6464,4,2.0,2046,498888,33.9101239,-117.47198409300931
6467,4,3.0,2878,470000,33.62480026830019,-117.15976879461998
6468,3,3.0,2480,489000,33.82354552610987,-116.43788108824653
6469,3,3.0,2422,470000,33.636856728575566,-117.25901871424438
6472,4,3.0,2154,449000,33.56517056764459,-117.14307902708784
6473,2,2.0,1641,474900,33.6716327,-116.2262153
6474,4,2.1,3379,492800,33.61389487510888,-117.13447233704174
6475,4,2.0,1649,450000,33.98656695,-117.32015322515615
6478,3,2.1,1791,449900,33.47026288178096,-117.10671316571981
6481,4,2.1,1841,479000,33.86915083088019,-117.33919264121285
6482,4,2.1,2646,479999,33.590233029406896,-117.20869980020808
6487,4,3.0,3023,459000,33.667273959310286,-117.24627815749226
6488,4,3.0,2302,468000,33.797593546692035,-116.44783257802825
6489,3,2.0,2024,499000,33.75887937035471,-116.73412008827258
6491,3,2.0,1850,480000,33.830939,-117.566267
6492,4,2.0,1977,474900,33.915403749999996,-117.42545425375386
6494,3,2.1,2084,449900,33.53966259412902,-117.15523515610423
6496,3,2.0,1663,469999,33.9671474,-117.38546043096092
6497,3,2.0,2466,449000,33.73087136965111,-116.26349171801849
6498,4,3.0,2315,445000,33.836070893685566,-116.46306984067182
6499,3,2.1,1594,459000,33.93316525,-117.34124830059523
6501,3,2.1,2324,535000,33.681180531009964,-117.24973743736062
6502,2,2.1,1156,549000,33.734611,-116.714771
6503,4,2.0,1615,529000,33.855086,-116.52252993443349
6504,4,4.1,2875,539900,33.677098,-117.248493
6505,3,2.0,2160,550000,33.540243,-117.10702312244898
6506,4,2.0,2330,525000,33.734187,-116.307829
6508,6,4.1,4864,540000,33.89141,-117.180405
6511,3,2.0,2023,525000,33.7634384,-116.2414812
6512,4,2.1,2131,525800,33.86249431466859,-117.59557000951517
6513,3,2.0,2000,520000,33.898241929929426,-117.37831596571186
6514,5,3.1,3721,529900,33.666498678143135,-117.23192203448636
6515,4,3.0,2272,525000,33.9621954,-117.30038347220608
6516,3,2.0,1920,525000,33.52378038077384,-117.03848679181698
6517,4,3.0,1704,550000,33.9445449,-117.40079614996353
6519,4,2.0,2517,499999,33.97724378362127,-116.97172484077846
6521,4,3.0,1886,499900,33.83570861519075,-117.5569435553107
6523,3,2.0,1249,514888,33.853514062501894,-116.54992799950637
6525,3,3.0,2421,539000,33.78910342857143,-116.45012671428572
6526,4,3.0,2107,525000,33.8660533427967,-116.56490608531207
6527,4,3.0,2946,510900,33.895752571428574,-117.31642885714285
6529,5,3.0,2860,499999,33.60204464169623,-117.11958177881375
6531,6,4.1,3731,529900,33.58878100975017,-117.22177910942517
6533,4,4.0,3732,539900,33.56932201267073,-117.1391699721486
6536,3,3.1,2200,549000,33.966493088961634,-117.38320671277296
6537,3,2.0,1737,499000,33.76744674982071,-116.47369053657954
6539,5,3.0,2410,539500,33.889864605167666,-117.52937582020252
6540,5,2.0,2300,519000,33.96869622164487,-117.39099561615303
6541,4,3.0,2577,499900,33.97261844897959,-117.24447759183673
6543,3,2.1,2205,519000,33.874762,-117.50599297619048
6544,4,3.0,1877,499990,34.015944000000005,-117.3105295
6547,4,3.0,2761,549900,33.89803631303995,-117.31909429644035
6551,5,3.0,2644,495000,33.56936962033534,-117.25492719555905
6554,4,3.0,2681,539000,33.67281910014005,-116.317589
6555,3,2.1,1517,530000,33.821936344477,-117.53073834934514
6558,5,3.0,3514,495000,33.586746365158824,-117.22862777717631
6559,4,2.1,2716,499900,33.57096,-117.198677
6560,4,2.1,1967,549000,33.83633758448711,-117.56470876657234
6561,4,3.1,2857,554900,33.8741225,-117.43421185211065
6562,4,2.0,2024,540000,33.8602181,-117.33980298043959
6564,4,3.0,2343,510000,33.8481668,-117.5545258
6565,4,3.1,3034,545000,33.60800100213122,-117.18315925277983
6566,4,3.0,1940,549000,33.85738257849134,-116.5527109349482
6567,4,3.0,3155,515000,33.556909442733,-117.14472565505862
6569,5,3.0,2676,529000,33.909069200000005,-117.32109498096446
6571,4,3.0,2155,499900,33.89361989862252,-117.30139335829946
6572,4,2.1,2043,497000,33.96607195,-117.40118450660883
6573,3,2.0,1714,539000,33.8140548,-116.5537087
6574,3,3.1,2101,539900,33.838233388627906,-116.48447713367315
6575,4,2.0,2449,529900,33.894050755102036,-117.32570269387756
6576,4,2.0,1689,534999,33.96485585,-117.3849860522105
6577,4,2.1,2874,524900,33.517512816901025,-117.1068315850967
6580,5,4.0,2986,549000,33.567961138469215,-117.11442235710584
6581,4,2.0,1178,525000,33.664854638652564,-116.31569111388274
6582,3,3.0,1981,495000,33.720155320512816,-116.26959570940171
6585,5,3.0,3257,524900,33.90676869264487,-117.3212755986679
6586,5,3.0,3948,509900,33.61010948314607,-117.18395159550562
6587,4,3.1,3389,535900,33.88347135722502,-117.41476788098434
6588,4,3.0,2834,550000,33.949605955823294,-117.01516792369478
6589,2,2.1,2446,539000,33.7591582,-116.2452586
6590,3,3.0,2203,525000,33.6765278,-116.2192854
6591,5,2.1,2202,524900,33.9883009,-117.33052419854016
6592,3,2.0,1452,499888,33.84791,-116.53705178590536
6593,4,3.0,2742,529900,33.45978920603879,-117.08931046993852
6594,4,3.0,2358,550000,33.507254866427516,-117.09471195786732
6595,5,3.0,2797,519900,33.54968167026224,-117.16564847875874
6596,3,2.1,2030,499000,33.84157720928434,-117.57172302459415
6599,4,2.0,1739,499000,34.002869,-117.46593
6601,3,2.1,2562,549900,33.677832,-117.258704
6602,4,3.0,2731,542900,33.57103856855839,-117.24553424496003
6605,2,2.0,1909,522000,33.671758,-116.2259125
6607,3,3.0,1835,537000,33.59957371830986,-116.2372361971831
6610,5,4.0,2900,549900,34.01414976706919,-117.29817824966317
6612,2,3.0,2225,499950,33.85948822809417,-117.5586775988358
6613,4,3.1,3586,525000,33.548432793282494,-117.11997334736363
6614,4,2.1,1911,520000,33.893257,-117.51574450000001
6616,3,3.0,2700,525000,33.71187090312978,-116.27242536157408
6619,5,4.0,3254,510000,33.466509041451225,-117.10597046906511
6620,5,4.0,3668,519900,33.9417896,-116.9635281
6621,4,3.0,2240,529000,33.74896590884282,-116.35271134444656
6622,3,3.0,1593,499000,33.74250983291145,-116.27579832853195
6623,3,2.0,1831,497500,33.716632673039555,-116.39799917975112
6624,4,2.0,2046,498888,33.9101239,-117.47198409300931
6626,4,3.0,1843,519800,33.912729,-117.591839
6627,4,3.0,3327,539000,33.56041002408411,-117.12552101520726
6628,4,2.1,3441,535000,33.572202967425355,-117.2504359971156
6629,3,3.0,2059,524900,33.8807232103976,-117.37398814746743
6634,4,2.1,2349,518000,33.674742244897956,-117.15646769387754
6635,3,2.0,1625,514900,33.8961025,-117.51183456542056
6636,5,3.0,3085,549999,33.69609328687208,-117.26342007305892
6637,2,2.0,1623,549500,33.6753488,-116.2247322
6638,5,4.0,3721,525000,33.66666994929537,-117.23209092536536
6641,4,2.0,3000,550000,33.6997575,-117.1019662
6642,3,3.0,2564,525000,33.76496254956065,-116.41363
6645,4,3.0,2256,539900,33.8707196,-117.33169501850082
6647,4,2.1,2721,519900,33.60187746725422,-117.23882405675366
6649,3,2.0,2024,499000,33.75887937035471,-116.73412008827258
6650,5,3.0,2867,549900,33.6680116,-117.2947875
6652,3,2.0,1773,515000,33.993132482403105,-117.52574348665483
6653,5,3.0,2800,514900,33.54951696547185,-117.12715155395367
6657,3,2.1,3251,554900,33.683809182977825,-116.26897270695456
6658,4,3.0,2223,535000,33.866137583975394,-117.4630478981525
6659,2,2.1,2596,499000,33.751720028138195,-116.2582657563174
6660,5,4.0,3405,550000,33.9030151,-117.327675136
6661,3,2.0,1532,519995,33.86425463680732,-117.55976838794008
6662,2,2.0,2535,549000,33.761593,-116.408893
6663,3,2.0,2129,549000,33.679392330235096,-117.14159135056249
6664,4,3.0,2219,534900,33.93539535,-117.34981992613179
6667,5,3.0,2855,519999,33.897083,-117.29307379591836
6670,4,3.0,2374,529000,33.68316686415288,-117.25481314445726
6671,3,3.0,1874,529900,33.67201456192078,-116.31074995266118
6673,4,2.1,2704,555000,33.69402181614689,-117.27437946882505
6675,4,2.0,2009,539000,33.7446481884246,-116.70034101980002
6676,3,3.0,2191,515000,33.8010610674551,-116.40062978405395
6678,3,2.0,1888,529000,33.85713798515582,-116.52466085932826
6680,3,3.0,2368,499000,33.72317390929904,-116.35686921736315
6681,4,3.0,2730,528500,33.92118215,-117.33101488838653
6684,4,3.0,2434,529500,33.82145689464159,-116.43776645489422
6685,3,2.0,1444,549000,33.9480555,-117.5371667
6686,4,2.0,2284,533900,33.526679352737496,-117.10765846652805
6687,4,2.1,3245,549900,33.483012989158425,-117.06739721808702
